article_id,date,ticker,article_title,price_t,price_t1,pct_change,label,predicted_label,confidence,explanation,manual_score
FNSPID_07283,2019-08-21,HD,"Home Depot Core Strength Goes On Despite Cheaper Lumber, Bad Weather And China",185.63,186.15,0.2813,neutral,up,0.3557,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Home Depot Core Strength Goes On Despite Cheaper Lumber, Bad Weather And China"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_07284,2019-08-21,HD,Stocks That Hit 52-Week Highs On Wednesday,185.63,186.15,0.2813,neutral,up,0.3539,,
FNSPID_07285,2019-08-21,HD,Cramer To Trump: Listen To Home Depot CFO's Comments On Trade,185.63,186.15,0.2813,neutral,neutral,0.3791,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Cramer To Trump: Listen To Home Depot CFO's Comments On Trade"" reads as a neutral signal for the stock, which is consistent with little or no next-day move.",
FNSPID_07286,2019-08-21,HD,"Consumer Still Reigns As Target, Lowe's Both Exceed Earnings Expectations",185.63,186.15,0.2813,neutral,up,0.3527,,
FNSPID_07287,2019-08-21,HD,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Wednesday., August 21, 2019",185.63,186.15,0.2813,neutral,up,0.3797,,
FNSPID_07288,2019-08-21,HD,10 Biggest Price Target Changes For Wednesday,185.63,186.15,0.2813,neutral,neutral,0.3499,,
FNSPID_07289,2019-08-21,HD,"Baird Maintains Outperform on Home Depot, Raises Price Target to $230",185.63,186.15,0.2813,neutral,up,0.3511,,
FNSPID_07290,2019-08-21,HD,"Credit Suisse Maintains Neutral on Home Depot, Raises Price Target to $213",185.63,186.15,0.2813,neutral,up,0.352,,
FNSPID_07291,2019-08-21,HD,"Wedbush Maintains Neutral on Home Depot, Raises Price Target to $230",185.63,186.15,0.2813,neutral,up,0.3537,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Wedbush Maintains Neutral on Home Depot, Raises Price Target to $230"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_07292,2019-08-21,HD,"Citigroup Maintains Buy on Home Depot, Raises Price Target to $246",185.63,186.15,0.2813,neutral,up,0.3601,,
FNSPID_07293,2019-08-21,HD,"UBS Maintains Buy on Home Depot, Raises Price Target to $240",185.63,186.15,0.2813,neutral,up,0.3623,,
FNSPID_07294,2019-08-21,HD,55 Biggest Movers From Yesterday,185.63,186.15,0.2813,neutral,up,0.377,,
FNSPID_07295,2019-08-20,HD,Mid-Afternoon Market Update: Dow Falls 100 Points; Fabrinet Shares Plunge On Weak Forecast,182.84,185.63,1.5247,up,up,0.3983,,
FNSPID_07296,2019-08-20,HD,44 Stocks Moving In Tuesday's Mid-Day Session,182.84,185.63,1.5247,up,up,0.444,,
FNSPID_07297,2019-08-20,HD,Mid-Day Market Update: ToughBuilt Industries Falls After Q2 Results; iBio Shares Surge,182.84,185.63,1.5247,up,up,0.3987,,
FNSPID_07298,2019-08-20,HD,Mid-Morning Market Update: Markets Open Lower; Home Depot Earnings Beat Expectations,182.84,185.63,1.5247,up,up,0.3921,,
FNSPID_07299,2019-08-20,HD,"Home Depot Says Tariffs On List 1 Through 4 Chinese Imports, 4 Being At 10%, Could Raise Cost Of Sales By 2%",182.84,185.63,1.5247,up,up,0.4266,,
FNSPID_07300,2019-08-20,HD,"Earnings Season Keeps Rolling Along, With Home Depot, Kohl's On Front Burner",182.84,185.63,1.5247,up,up,0.3595,,
FNSPID_07301,2019-08-20,HD,Home Depot Trades Higher On Q2 Earnings Beat,182.84,185.63,1.5247,up,up,0.3783,,
FNSPID_07302,2019-08-20,HD,32 Stocks Moving in Tuesday's Pre-Market Session,182.84,185.63,1.5247,up,up,0.4361,,
FNSPID_07303,2019-08-20,HD,Home Depot shares are trading higher after the company reported better-than-expected Q2 EPS results.,182.84,185.63,1.5247,up,up,0.3934,,
FNSPID_07304,2019-08-20,HD,A Peek Into The Markets: US Stock Futures Flat Ahead Of Retail Earnings,182.84,185.63,1.5247,up,up,0.4004,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""A Peek Into The Markets: US Stock Futures Flat Ahead Of Retail Earnings"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_07305,2019-08-20,HD,"Home Depot Q2 EPS $3.17 Beats $3.09 Estimate, Sales $30.839B Miss $31.04B Estimate",182.84,185.63,1.5247,up,up,0.4285,,
FNSPID_07306,2019-08-20,HD,"8 Stocks To Watch For August 20, 2019",182.84,185.63,1.5247,up,up,0.4165,,
FNSPID_07307,2019-08-20,HD,"Earnings Scheduled For August 20, 2019",182.84,185.63,1.5247,up,down,0.4309,,
FNSPID_07308,2019-08-19,HD,This Analyst Prefers Lowe's Over Home Depot Ahead Of Earnings,175.14,182.84,4.3953,up,neutral,0.3658,,
FNSPID_07309,2019-08-19,HD,"Busy Week Ahead With Fed Symposium And Retail Earnings Marching On With Target, Kohl's",175.14,182.84,4.3953,up,up,0.3752,,
FNSPID_07616,2019-12-26,KR,'Kroger Says Facebook Posts Claiming Free Groceries Are Fake ' -RTT News,25.17,25.05,-0.45,neutral,up,0.3671,,
FNSPID_07617,2019-12-13,KR,"Benzinga's Top Upgrades, Downgrades For December 13, 2019",24.47,24.66,0.7832,neutral,up,0.3881,,
FNSPID_07618,2019-12-12,KR,"Benzinga's Top Upgrades, Downgrades For December 12, 2019",24.57,24.47,-0.3901,neutral,up,0.3878,,
FNSPID_07619,2019-12-12,KR,Evercore ISI Group Upgrades Kroger to Outperform,24.57,24.47,-0.3901,neutral,up,0.3725,,
FNSPID_07620,2019-12-10,KR,Walmart Testing Driverless Grocery Delivery,24.28,24.41,0.5382,neutral,neutral,0.408,,
FNSPID_07621,2019-12-06,KR,3 Analysts Debate Kroger's Stock Following Q3 Earnings,23.95,24.25,1.2732,up,up,0.389,,
FNSPID_07622,2019-12-06,KR,"Deutsche Bank Reiterates Hold on Kroger, Raises Price Target to $28",23.95,24.25,1.2732,up,up,0.3645,,
FNSPID_07623,2019-12-05,KR,From Kroger Q3 Earnings Conference Call: Annual Adj. EPS Guidance Will Be Heavily Influenced By Fuel Margins In Q4,23.35,23.95,2.5746,up,up,0.4129,,
FNSPID_07624,2019-12-05,KR,"Benzinga Pro's Top 5 Stocks To Watch For Thurs., Dec. 5, 2019: KR, YETI, BNGO, GOOS, ULTA",23.35,23.95,2.5746,up,up,0.3961,,
FNSPID_07625,2019-12-05,KR,"Kroger Q3 Comps Excluding Fuel Up 2.5%, Digital Sales Up 21%",23.35,23.95,2.5746,up,up,0.3887,,
FNSPID_07626,2019-12-05,KR,The Kroger Co shares are trading lower after the company reported worse-than-expected Q3 EPS and sales results.,23.35,23.95,2.5746,up,down,0.3806,,
FNSPID_07627,2019-12-05,KR,Kroger Sees FY19 Adj. EPS $2.15-$2.25 vs $2.20 Estimate; FY20 Adj. EPS $2.30-$2.40 vs $2.33 Est.,23.35,23.95,2.5746,up,up,0.4393,,
FNSPID_07628,2019-12-05,KR,"Kroger Q3 EPS $0.47 Misses $0.48 Estimate, Sales $27.974B Miss $28.15B Estimate",23.35,23.95,2.5746,up,up,0.4314,,
FNSPID_07629,2019-12-05,KR,"10 Stocks To Watch For December 5, 2019",23.35,23.95,2.5746,up,up,0.3987,,
FNSPID_07630,2019-12-05,KR,"Earnings Scheduled For December 5, 2019",23.35,23.95,2.5746,up,down,0.4402,,
FNSPID_07631,2019-12-04,KR,Q3 Earnings Preview For Kroger,24.08,23.35,-3.0391,down,up,0.3842,,
FNSPID_07632,2019-12-04,KR,Ready To Rebound? Stocks Seem Set To Boomerang As Trade Narrative Turns Positive,24.08,23.35,-3.0391,down,up,0.3666,,
FNSPID_07633,2019-12-02,KR,"Cyber Monday Puts Major Retailers Walmart, Amazon, Target And Others In Focus",24.17,23.86,-1.2617,down,neutral,0.3951,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Cyber Monday Puts Major Retailers Walmart, Amazon, Target And Others In Focus"" reads as a neutral signal for the stock, which is consistent with little or no next-day move.",
FNSPID_07634,2019-12-02,KR,"Wells Fargo Maintains Outperform on Kroger, Raises Price Target to $31",24.17,23.86,-1.2617,down,up,0.3644,,
FNSPID_07635,2019-11-26,KR,December Outlook: Will Trade Bells Start Ringing As Shopping Season Kicks Off?,23.56,23.72,0.7027,neutral,neutral,0.3986,,
FNSPID_07636,2019-11-21,KR,"Kroger Added Too Much To Its Cart, Will Slowdown 'Restock Kroger' Plans",23.26,23.56,1.3108,up,up,0.367,,
FNSPID_07637,2019-11-19,KR,"Kroger Reports Partnership With Infarm To Offer In-Store Living Produce Farms, No Terms Disclosed",23.41,23.16,-1.042,down,up,0.3615,,
FNSPID_07638,2019-11-13,KR,"Benzinga's Top Upgrades, Downgrades For November 13, 2019",23.43,23.44,0.0372,neutral,up,0.3899,,
FNSPID_07639,2019-11-13,KR,10 Biggest Price Target Changes For Wednesday,23.43,23.44,0.0372,neutral,neutral,0.3499,,
FNSPID_07640,2019-11-13,KR,"Deutsche Bank Upgrades Kroger to Hold, Raises Price Target to $27",23.43,23.44,0.0372,neutral,up,0.3687,,
FNSPID_07641,2019-11-06,KR,The Kroger Co shares are trading lower. Not seeing any news to justify the price action.,23.38,23.26,-0.5185,neutral,up,0.376,,
FNSPID_07642,2019-11-06,KR,Kroger and TrueCar Partner To Launch Kroger Auto Buying Program,23.38,23.26,-0.5185,neutral,neutral,0.3934,,
FNSPID_07643,2019-11-06,KR,"Credit Suisse Maintains Outperform on Kroger, Raises Price Target to $30",23.38,23.26,-0.5185,neutral,up,0.3683,,
FNSPID_07644,2019-11-06,KR,61 Biggest Movers From Yesterday,23.38,23.26,-0.5185,neutral,up,0.3867,,
FNSPID_07645,2019-11-05,KR,Mid-Day Market Update: EverQuote Rises After Upbeat Q3 Results; Armstrong Flooring Shares Plummet,24.1,23.38,-2.9824,down,up,0.3914,,
FNSPID_07646,2019-11-05,KR,54 Stocks Moving In Tuesday's Mid-Day Session,24.1,23.38,-2.9824,down,up,0.4377,,
FNSPID_07647,2019-11-05,KR,Kroger Says Plant-based Alternatives Will Be A Key Driver To Deliver Double-digit Simple Truth Brand Sales And Category Margins In 2020,24.1,23.38,-2.9824,down,up,0.3973,,
FNSPID_07648,2019-11-05,KR,Kroger shares are trading higher after the company announced a $1 billion buyback.,24.1,23.38,-2.9824,down,up,0.4038,,
FNSPID_07649,2019-11-05,KR,Kroger Option Alert: Apr 17 $29 Calls Sweep (33) near the Ask: 713 @ $1.217 vs 188 OI; Earnings 12/5 Before Open [est] Ref=$26.92,24.1,23.38,-2.9824,down,up,0.4243,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Kroger Option Alert: Apr 17 $29 Calls Sweep (33) near the Ask: 713 @ $1.217 vs 188 OI; Earnings 12/5 Before Open [est] Ref=$26.92"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_07650,2019-11-05,KR,Kroger At Analyst Day Says Unexpected Headwind Impacted 3-Yr Incremental Operating Profit Trajectory By About $800M,24.1,23.38,-2.9824,down,up,0.4101,,
FNSPID_07651,2019-10-29,KR,The Kroger Co shares are trading lower. Credit Suisse lowered its FY19 and FY20 estimates from $2.21 and $2.44 to $2.20 and $2.40 respectively.,21.33,21.42,0.4466,neutral,down,0.4668,,
FNSPID_07652,2019-10-29,KR,Amazon Fresh Grocery Delivery Service Now Free For Prime Members,21.33,21.42,0.4466,neutral,neutral,0.419,,
FNSPID_07653,2019-10-28,KR,"Kroger Shares Unaffected Following Co. Press Release Highlighting Women In California, Colorado, Idaho, New Mexico, Oregon, Utah, Washington Can Obtain Contraceptives From A Kroger Health Pharmacy",21.94,21.33,-2.7635,down,up,0.3662,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Kroger Shares Unaffected Following Co. Press Release Highlighting Women In California, Colorado, Idaho, New Mexico, Oregon, Utah, Washington Can Obtain Contraceptives From A Kroger Health Pharmacy"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_07654,2019-10-23,KR,Kroger Option Alert: Nov 8 $25 Calls at the Ask: 5000 @ $0.57 vs 971 OI; Earnings 12/5 Before Open [est] Ref=$24.945,21.63,21.59,-0.2001,neutral,up,0.4212,,
FNSPID_07655,2019-10-22,KR,Kroger shares are trading higher on seemingly no company-specific news.,21.52,21.63,0.5231,neutral,up,0.404,,
FNSPID_07656,2019-10-16,KR,Tosca To Acquire Reusable Packaging Provider Polymer Logistics,21.23,21.16,-0.3264,neutral,up,0.366,,
FNSPID_07657,2019-10-10,KR,Kroger shares are trading lower after Jefferies downgraded the company's stock from Buy to Hold and lowered the price target from $29 to $26.,20.64,21.0,1.7198,up,up,0.3719,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Kroger shares are trading lower after Jefferies downgraded the company's stock from Buy to Hold and lowered the price target from $29 to $26."" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_07658,2019-10-10,KR,"Benzinga's Top Upgrades, Downgrades For October 10, 2019",20.64,21.0,1.7198,up,up,0.3885,,
FNSPID_07659,2019-10-10,KR,10 Biggest Price Target Changes For Thursday,20.64,21.0,1.7198,up,up,0.3523,,
FNSPID_07660,2019-10-10,KR,"A Peek Into The Markets: US Stock Futures Down Ahead Of Consumer Price Index, Fed Speakers",20.64,21.0,1.7198,up,up,0.3835,,
FNSPID_07661,2019-10-10,KR,"Jefferies Downgrades Kroger to Hold, Lowers Price Target to $26",20.64,21.0,1.7198,up,up,0.3613,,
FNSPID_07662,2019-10-09,KR,"Jim Cramer Shares His Thoughts On Roku, Gilead And More",21.24,20.64,-2.8129,down,up,0.3516,,
FNSPID_07663,2019-10-03,KR,Kroger Shares Quiet As Traders Circulate Speculation From Dealreporter Co. Is An Activist Target,21.29,21.47,0.8133,neutral,up,0.392,,
FNSPID_07664,2019-09-24,KR,"Citigroup Maintains Buy on Kroger, Raises Price Target to $30",22.35,22.32,-0.155,neutral,up,0.3758,,
FNSPID_07665,2019-09-19,KR,Kroger Shares Up 2.9% Over Last Few Mins As Traders Circulate Questionable Takeover Chatter In Stock,22.36,22.24,-0.5422,neutral,up,0.4112,,
FNSPID_07666,2019-09-19,KR,"Kroger Shares Spike 1.6% Over Last Few Mins., Uptick In Volume",22.36,22.24,-0.5422,neutral,up,0.4356,,
FNSPID_07667,2019-09-17,KR,9 Stocks Trading At The Steepest Discount To Sales,22.21,21.84,-1.6764,down,up,0.3977,,
FNSPID_07668,2019-09-13,KR,"A Look At Benzinga Pro's Most-Searched Tickers For September 13, 2019",22.71,22.5,-0.9531,neutral,neutral,0.3863,,
FNSPID_07669,2019-09-13,KR,The Street Reacts To Kroger's Q2 With Mixed Takeaways,22.71,22.5,-0.9531,neutral,up,0.3685,,
FNSPID_07670,2019-09-13,KR,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Friday, September 13, 2019",22.71,22.5,-0.9531,neutral,up,0.3723,,
FNSPID_07671,2019-09-13,KR,"UBS Maintains Neutral on Kroger, Raises Price Target to $26",22.71,22.5,-0.9531,neutral,up,0.3738,,
FNSPID_07672,2019-09-13,KR,"Credit Suisse Maintains Outperform on Kroger, Raises Price Target to $29",22.71,22.5,-0.9531,neutral,up,0.3631,,
FNSPID_07673,2019-09-12,KR,Mid-Afternoon Market Update: Dow Rises 150 Points; Tailored Brands Shares Tumble,22.16,22.71,2.501,up,up,0.3763,,
FNSPID_07674,2019-09-12,KR,Mid-Day Market Update: Tocagen Falls On Failed Late-Stage Brain Cancer Study; Sintx Technologies Shares Jump,22.16,22.71,2.501,up,up,0.3853,,
FNSPID_07675,2019-09-12,KR,From Kroger Q2 Earnings Conference Call: Exec Says Cannot Reaffirm 3-Year Forecast For $400M In Incremental Profit,22.16,22.71,2.501,up,up,0.4079,,
FNSPID_07676,2019-09-12,KR,Kroger Shares Fall ~8% As Q2 Earnings Conference Call Ongoing; Shares Now Down 5% For Session,22.16,22.71,2.501,up,up,0.4178,,
FNSPID_07677,2019-09-12,KR,Mid-Morning Market Update: Markets Open Higher; Kroger Posts Mixed Q2 Results,22.16,22.71,2.501,up,up,0.4306,,
FNSPID_07678,2019-09-12,KR,Kroger shares are trading higher after the company reported better-than-expected Q2 EPS results.,22.16,22.71,2.501,up,up,0.4067,,
FNSPID_07679,2019-09-12,KR,Oracle Reports Early In Surprise Move As Trump Surprises With Positive Trade Tweet,22.16,22.71,2.501,up,up,0.3999,,
FNSPID_07680,2019-09-12,KR,Kroger Reports Q2 Earnings Beat,22.16,22.71,2.501,up,up,0.3623,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Kroger Reports Q2 Earnings Beat"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_07681,2019-09-12,KR,"Kroger Shares Up 0.5% Following Earlier Q2 Earnings: Adj. EPS $0.44 Beats $0.41 Estimate, Sales $28.168B Miss $28.38B Estimate; Reaffirms FY19 Guidance",22.16,22.71,2.501,up,up,0.4243,,
FNSPID_07682,2019-09-12,KR,"7 Stocks To Watch For September 12, 2019",22.16,22.71,2.501,up,up,0.4154,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""7 Stocks To Watch For September 12, 2019"" reads as a up signal for the stock, which is consistent with an upward next-day move.",
FNSPID_07683,2019-09-12,KR,"Earnings Scheduled For September 12, 2019",22.16,22.71,2.501,up,down,0.4346,"[PLACEHOLDER - Ollama unavailable, not a real model explanation] The headline ""Earnings Scheduled For September 12, 2019"" reads as a down signal for the stock, which is consistent with a downward next-day move.",
FNSPID_07684,2019-09-10,KR,Kroger Option Alert: Oct 18 $24 Calls Sweep (6) near the Ask: 750 @ $2.0 vs 13727 OI; Earnings 9/12 Before Open Ref=$25.28,22.36,22.14,-0.9683,neutral,up,0.4234,,
FNSPID_07685,2019-09-05,KR,Kroger Moves In On 'Very Strong' Meatless Opportunity With Private Label Offering,21.5,21.39,-0.5236,neutral,up,0.3811,,
FNSPID_07686,2019-09-05,KR,Kroger Confirms Launch Of Simple Truth Brand Plant Based Collection,21.5,21.39,-0.5236,neutral,neutral,0.3666,,
FNSPID_07687,2019-09-05,KR,'Kroger Enters Meatless Fray with Store-Branded Patties' -WSJ,21.5,21.39,-0.5236,neutral,up,0.3638,,
FNSPID_07688,2019-09-05,KR,5 Companies Taking Big Steps To Reduce Virgin Plastic Waste,21.5,21.39,-0.5236,neutral,up,0.3513,,
FNSPID_07689,2019-09-04,KR,Bernstein: How Kroger Could See Activist Involvement,21.36,21.5,0.6894,neutral,neutral,0.4041,,
FNSPID_07690,2019-09-04,KR,"'Following Walmart's lead, Kroger asks customers not to openly carry firearms in stores' -Washington Post",21.36,21.5,0.6894,neutral,neutral,0.3683,,
FNSPID_07691,2019-09-04,KR,Kroger Option Alert: Oct 18 $22 Calls at the Ask: 500 @ $2.92 vs 3265 OI; Earnings 9/12 Before Open Ref=$24.33,21.36,21.5,0.6894,neutral,up,0.4239,,
FNSPID_07692,2019-09-04,KR,"Ex-Walmart Exec On New Gun, Ammo Policies: Retailer 'Had To Take Some Sort Of Action'",21.36,21.5,0.6894,neutral,up,0.3599,,
FNSPID_07693,2019-09-04,KR,Kroger Option Alert: Jan 17 $30 Calls at the Ask: 500 @ $0.41 vs 46041 OI; Earnings 9/12 Before Open Ref=$24.305,21.36,21.5,0.6894,neutral,up,0.4227,,
